kms_driven,fuel_type_subs,seller_type_subs,transmission_subs,owner_subs,cars_age
58000,4,1,1,0,12
80000,4,1,1,2,16
60000,1,1,1,0,4
35000,4,1,1,0,3
59872,1,1,1,0,3
140000,1,1,1,2,11
110000,4,1,1,0,10
91182,1,1,1,0,6
60000,4,1,1,4,12
100000,1,1,1,0,10
120000,1,1,1,0,9
80000,4,1,1,0,20
70000,1,1,1,4,10
59500,4,1,1,2,5
100000,0,1,1,2,22
45000,1,1,1,0,6
60000,4,1,0,2,13
152500,1,1,1,0,14
60000,1,1,0,2,8
130000,1,1,0,0,7
23456,4,0,1,0,5
39000,1,0,1,0,7
15000,4,1,1,0,5
69123,1,0,1,0,5
26000,4,1,1,0,10
77524,1,0,1,0,5
40523,4,0,1,2,8
39000,1,0,1,0,4
7800,4,0,0,3,3
11500,4,0,0,3,3
23600,4,0,0,3,3
220000,1,1,1,2,12
218000,1,1,1,2,18
120000,1,1,1,2,7
25000,4,1,0,0,4
31000,1,1,1,2,7
42000,4,1,1,0,5
80000,4,1,1,0,7
60000,4,1,1,0,11
240000,1,1,1,0,9
35000,4,1,0,2,9
35000,4,1,1,0,4
110000,1,1,1,0,6
20000,4,1,1,0,5
15000,4,1,1,0,4
40000,4,1,1,2,8
41000,4,1,1,0,6
100000,1,1,1,2,11
120000,1,1,1,0,14
110000,1,1,1,4,15
60000,1,1,1,2,14
35000,4,1,1,4,13
120000,4,1,1,2,15
70000,1,1,1,0,8
110000,1,1,1,0,13
90000,1,1,1,4,11
60000,4,1,1,2,15
80000,1,1,1,2,7
151000,1,1,1,2,12
25000,1,1,1,0,3
24700,1,1,1,0,7
100000,4,1,1,4,14
10000,4,1,1,0,3
50000,4,1,1,0,12
80000,4,1,1,0,13
25000,4,1,1,0,5
80000,4,1,1,4,15
80000,1,1,1,0,5
70000,1,1,1,0,7
15000,4,1,1,0,4
27500,4,1,1,0,10
110000,1,1,1,2,9
120000,4,1,1,0,12
70000,1,1,1,0,6
290000,1,1,1,0,20
74000,4,1,1,2,12
120000,1,1,1,0,7
140000,4,1,1,0,15
40000,4,1,1,0,5
20000,4,1,0,0,3
15000,1,1,1,0,2
35000,4,1,1,0,16
16000,4,1,1,0,3
130000,4,1,1,0,17
118000,1,1,1,2,10
44000,4,1,1,2,16
50000,1,1,1,2,9
60000,4,1,1,0,6
147000,4,1,1,2,8
40000,1,1,1,2,18
100000,4,1,1,4,8
55000,1,1,1,0,5
40000,1,1,1,2,7
64000,1,1,1,4,12
100000,4,1,1,2,20
50000,1,1,1,0,6
30000,1,1,0,0,8
30000,4,1,1,0,4
24177,4,1,1,0,6
80000,1,1,1,0,10
150000,4,1,1,2,16
120000,1,1,1,2,7
121779,1,1,1,0,10
56000,1,1,1,0,5
100000,4,1,1,1,14
12000,4,1,1,0,4
15381,1,1,1,0,5
40000,1,1,1,0,8
35000,0,1,1,2,6
10000,4,1,1,0,4
10000,1,1,1,0,3
25000,4,1,0,0,4
50000,4,1,0,0,5
23000,1,1,1,0,7
15000,1,1,1,0,3
5000,4,1,0,2,4
15000,1,1,1,2,7
20000,1,1,1,0,2
70000,4,1,1,4,15
10000,4,1,1,0,6
70000,4,1,1,0,11
5000,4,1,0,0,2
60000,4,1,1,0,13
74800,4,1,1,2,15
270000,0,1,1,0,10
120000,4,1,1,0,4
120000,4,1,1,2,15
250000,1,1,1,1,22
80000,4,1,1,4,12
120000,1,1,1,2,9
20000,4,1,1,0,3
70000,4,1,1,2,13
40000,4,1,1,0,10
100000,4,1,1,2,11
123000,4,1,1,0,10
77000,1,1,1,0,10
7000,4,1,1,0,3
70000,4,1,1,0,5
30000,1,1,1,0,5
120000,1,1,1,4,11
70000,4,1,1,0,11
105000,4,1,1,0,11
109322,4,1,1,2,10
120000,1,1,1,0,9
24000,1,1,1,0,4
70000,1,1,1,2,7
35000,4,1,1,0,4
80000,4,1,1,4,23
70000,1,1,1,2,5
100000,1,1,1,1,18
9000,1,0,0,0,5
20000,4,0,0,0,3
45000,1,0,0,0,5
110000,1,1,1,0,7
20000,1,1,0,0,3
68089,4,2,0,0,6
58343,4,2,1,0,9
38817,1,0,1,0,4
56494,4,2,1,0,6
79328,1,2,1,2,9
5621,4,2,0,0,3
25538,4,2,1,0,5
69779,4,0,0,0,4
56290,1,0,1,0,5
7500,1,0,0,0,3
8500,1,0,0,0,3
7032,4,2,0,0,3
11000,4,0,0,0,6
2000,1,0,0,0,4
40000,4,1,1,0,5
20000,4,1,0,0,7
90000,4,1,0,2,18
60000,1,1,1,0,11
475000,1,1,1,4,11
70000,4,1,1,2,13
40000,4,1,1,2,7
34000,1,1,1,2,5
120000,1,1,1,0,8
10000,4,1,1,0,4
80000,1,1,1,2,7
100000,4,1,1,2,16
120000,1,1,1,0,11
100000,4,1,1,2,16
25000,4,1,1,0,6
52000,4,1,1,2,13
63000,1,1,1,0,9
90000,4,1,1,2,13
60000,4,1,1,0,5
35000,4,1,1,0,11
80000,1,1,1,0,11
110000,1,1,1,2,12
20000,1,1,1,0,7
90000,1,1,1,0,7
30000,4,1,0,2,6
61000,1,1,1,0,5
66000,4,1,1,0,9
80000,4,1,1,0,4
27000,1,1,1,2,5
60000,4,1,1,0,4
139000,4,1,1,0,11
60000,0,1,1,0,5
10000,4,1,1,2,14
30000,1,1,1,0,6
125000,1,1,0,0,8
45000,1,1,1,0,4
30000,4,1,1,0,11
80500,4,1,1,2,12
200000,1,1,1,0,8
60000,1,1,1,0,9
18000,4,1,1,2,18
110000,1,1,1,2,16
90000,4,1,1,2,17
120000,4,1,1,2,16
127000,1,1,1,0,5
70000,1,1,1,0,5
120000,4,1,1,0,10
100000,4,1,1,1,14
90000,1,1,1,2,11
120000,1,1,0,4,13
40000,1,1,0,0,5
18000,1,1,1,0,4
70000,1,1,1,0,5
29000,1,1,1,0,4
65755,4,1,1,0,6
2600,1,1,1,0,3
46000,1,1,0,0,5
15000,4,1,1,2,5
60000,1,1,1,0,8
15500,4,1,0,0,5
120000,1,1,1,0,7
120000,1,1,1,4,14
120000,1,1,1,4,15
80000,1,1,1,2,15
40000,1,1,1,0,3
15000,4,1,1,0,4
110000,1,1,1,2,9
80000,1,1,1,2,8
50000,1,1,0,0,5
110000,1,1,0,0,12
100000,1,1,1,0,9
20000,1,1,0,0,3
135000,1,1,1,0,10
50700,1,1,1,0,8
70000,1,1,1,2,9
120000,4,1,0,0,15
35000,1,1,1,0,4
50000,1,1,1,0,5
121000,1,1,1,4,8
120000,1,1,1,2,13
90000,4,1,1,4,16
70000,0,1,1,2,8
20000,4,1,1,0,4
60000,1,1,1,0,7
40000,1,1,0,0,6
440000,1,1,1,2,9
110000,4,1,1,0,7
152000,1,1,1,0,6
70000,1,1,1,0,9
50000,4,1,1,0,4
125000,1,1,1,0,11
60000,4,1,1,0,6
90000,0,1,1,0,8
30000,0,1,1,0,5
90000,1,1,1,0,6
20000,4,1,1,0,5
110000,1,1,1,4,10
150000,1,1,1,2,10
110000,1,1,1,0,10
120000,1,1,1,2,7
120000,0,1,1,2,12
80000,1,1,1,1,10
110000,1,1,1,0,6
40000,4,1,1,0,7
110000,1,1,1,2,10
20000,1,1,1,0,3
230000,1,1,1,0,9
60000,4,1,1,0,12
45000,4,1,1,0,7
45000,4,1,1,0,10
25000,4,1,1,0,6
10000,4,1,1,0,8
19000,4,1,1,0,4
25000,4,1,1,0,3
30000,4,1,1,0,10
90000,1,1,1,0,8
20000,4,1,1,0,5
48000,1,1,1,0,4
120000,1,1,1,0,13
210000,1,1,1,2,10
200400,4,1,1,2,12
110000,4,1,1,2,14
90000,4,1,1,2,18
43000,1,1,1,0,5
25000,4,1,1,0,4
26000,4,1,1,2,6
120000,1,1,1,2,16
70000,4,1,1,4,14
60000,4,1,1,4,16
120000,1,1,1,2,15
20000,4,1,1,0,6
25000,1,1,1,0,9
60000,1,1,1,0,5
80000,1,1,1,0,14
80000,4,1,1,0,8
1303,4,0,1,0,3
31800,1,0,0,0,4
20000,4,0,0,0,3
45000,1,0,0,0,5
17000,4,1,0,0,5
68089,4,2,0,0,6
56494,4,2,1,0,6
79328,1,2,1,2,9
8500,1,0,0,0,3
2000,1,0,0,0,4
17000,4,0,0,0,3
37000,1,0,0,0,5
10000,1,0,0,0,4
3500,4,0,0,0,3
46000,1,0,0,0,6
52000,4,0,0,0,5
20000,4,1,1,2,11
25000,4,1,1,0,3
70000,4,1,1,2,16
40000,1,1,1,0,8
7300,4,1,1,0,2
25000,1,1,1,0,4
100000,4,1,1,0,12
35000,1,1,1,0,5
100000,1,1,1,0,10
80000,1,1,1,2,9
60000,4,1,1,0,12
110000,1,1,1,2,8
70000,1,1,1,2,5
40000,4,1,1,0,14
90000,0,1,1,2,12
95000,1,1,1,0,10
200000,1,1,1,2,11
30000,1,1,1,0,7
30000,1,1,1,0,7
70000,1,1,1,2,9
80000,1,1,0,2,8
100000,1,1,1,4,10
30000,1,1,1,0,6
15000,4,1,1,0,6
21000,1,1,1,0,4
35000,4,1,1,0,8
25000,4,1,1,0,6
10000,1,1,1,0,3
40000,4,1,1,0,9
70000,4,1,1,0,14
7800,4,1,1,0,4
55000,1,1,1,0,8
30000,4,1,1,0,6
125000,1,1,1,2,9
50000,4,1,1,0,6
40000,1,1,1,1,5
30000,4,1,1,0,5
30000,4,1,1,0,6
35000,4,1,1,0,13
30000,4,1,0,0,4
60000,4,1,1,0,12
39000,4,1,1,0,5
15000,4,1,1,0,3
5000,4,1,1,0,3
9750,4,1,1,2,6
110000,1,1,1,0,6
35000,4,1,1,0,4
10000,1,1,1,0,7
120000,1,1,1,1,15
110000,4,1,1,1,14
46000,1,1,1,0,4
102000,4,1,1,4,16
50000,4,1,1,2,7
110000,1,1,1,2,6
120000,3,1,1,2,31
285000,1,1,1,4,13
50000,4,1,1,0,7
70000,1,1,1,2,8
120000,1,1,1,2,10
93000,1,1,1,2,11
50000,1,1,1,0,4
70000,1,1,1,4,12
90000,1,1,1,4,14
5000,4,1,1,0,3
27000,4,1,1,0,10
122000,1,1,1,2,8
74000,1,1,1,2,7
6500,4,1,0,0,3
80000,1,1,1,2,15
50000,4,1,1,0,10
50000,1,1,1,0,9
80000,4,1,1,0,12
25000,4,1,1,0,4
35000,1,1,1,0,4
30000,4,1,1,0,11
10000,4,1,0,0,2
80000,4,1,1,0,8
120000,1,1,1,0,14
120000,1,1,1,2,12
127991,1,0,1,0,5
198000,1,1,1,2,23
65000,4,1,1,0,12
90000,4,1,1,4,20
20000,1,1,1,0,4
60000,4,1,1,0,6
13120,4,1,1,0,4
87500,1,1,1,0,5
125000,1,1,1,0,8
25000,4,1,0,0,4
120000,1,1,1,4,9
35000,4,1,1,0,7
25000,1,1,1,0,6
120000,1,1,1,4,17
25000,4,1,0,0,4
140000,1,1,1,0,8
125000,1,1,1,0,7
80000,1,1,1,0,6
110000,4,1,1,4,11
80000,1,1,1,2,12
100000,1,1,1,2,8
100000,1,1,1,2,11
78000,1,1,1,0,12
15000,4,1,0,0,4
70000,1,1,1,0,7
5000,4,1,1,0,3
75000,4,1,1,0,6
5500,4,1,1,0,2
80000,1,1,1,2,6
120000,1,1,1,2,12
80000,4,1,1,2,5
120000,1,1,1,4,8
75000,1,1,1,2,6
80000,1,1,1,2,12
40000,4,1,1,2,5
100000,1,1,1,1,25
120000,1,1,1,0,10
110000,1,1,1,1,15
110000,1,1,1,0,12
2000,1,1,1,0,3
80000,1,1,1,2,8
38000,4,1,0,2,7
102000,1,0,1,0,8
96000,1,0,0,2,10
20000,4,0,0,0,5
16000,4,0,1,0,7
23000,4,0,1,0,9
25000,4,0,1,0,11
35000,4,0,1,2,7
90000,1,0,0,0,11
37000,4,0,1,0,9
60000,4,0,1,0,10
50000,4,0,1,0,12
37000,4,0,1,0,9
38000,4,0,1,2,10
40000,1,1,1,0,5
57000,4,0,1,0,10
62200,4,0,1,0,8
77000,1,0,1,0,9
110000,4,1,1,2,25
30000,4,1,1,0,10
25000,1,1,1,0,8
188000,1,1,1,0,17
150000,4,1,1,4,12
40000,4,1,1,0,10
120000,1,1,1,0,8
70000,4,1,1,4,11
60000,1,1,1,0,5
250000,1,1,1,0,16
35000,4,1,1,0,4
15000,4,1,1,0,6
98000,1,1,1,0,12
62000,4,1,1,4,11
90000,1,1,1,2,12
90000,4,1,1,4,12
10000,1,1,1,0,3
25000,1,1,1,0,3
13000,1,1,1,0,3
80000,1,1,1,0,5
40000,1,1,1,4,8
20000,1,1,1,0,3
87540,3,1,1,4,14
84000,3,1,1,4,15
100000,1,1,1,2,10
35000,4,1,1,2,5
60000,4,1,1,2,12
70000,1,1,1,0,10
60000,1,1,1,2,7
35000,1,1,1,2,6
231438,1,1,1,2,10
71000,1,1,1,0,6
90000,4,1,1,0,14
70000,1,1,1,0,6
239451,1,1,1,2,11
50000,1,1,1,0,22
90000,1,1,1,0,13
154000,1,1,1,0,6
109000,1,1,1,2,9
120000,1,1,1,2,6
77000,1,1,1,0,16
110000,1,1,1,0,13
200000,1,1,1,2,17
120000,1,1,1,1,14
39000,4,1,1,4,6
90000,1,1,1,0,8
135000,1,1,1,2,12
90000,1,1,1,0,4
90000,4,1,1,1,19
426000,1,1,1,0,12
35000,1,1,1,0,5
120000,1,1,1,0,6
110000,4,1,1,0,13
50000,4,1,1,0,13
77000,1,1,1,0,10
120000,4,1,1,2,15
120000,4,1,1,2,14
190000,1,1,1,2,9
110000,1,1,1,2,9
30000,4,1,1,0,12
60000,1,1,1,0,5
40000,4,1,1,0,3
112000,1,1,1,0,6
90000,1,1,1,2,12
140000,1,1,1,2,7
188000,1,1,1,2,10
60000,4,1,1,2,8
30000,4,1,1,0,5
40000,1,1,1,0,3
70000,1,1,1,0,9
100000,1,1,1,0,9
44000,4,1,1,2,11
110000,4,1,1,2,6
215000,1,1,1,0,10
80000,4,1,1,2,11
70000,1,1,1,2,10
25000,4,1,1,0,6
31000,4,1,1,0,10
50000,4,1,1,4,17
120000,4,1,1,2,7
60000,1,1,1,2,11
110000,1,1,1,4,11
70000,1,1,1,0,10
110000,4,1,1,2,13
77300,1,0,1,0,9
91500,1,0,0,0,9
75000,1,0,1,2,11
45000,1,0,1,0,7
61260,1,0,1,0,5
26000,1,0,1,0,3
17601,1,0,0,0,4
43000,1,0,1,0,5
4773,4,0,1,0,4
31000,1,0,0,0,5
57900,1,0,1,0,5
8600,1,0,1,0,3
52000,1,0,1,0,6
62000,4,0,1,0,9
155000,1,0,1,0,10
66000,1,0,1,0,6
78010,1,0,0,0,6
83844,1,0,1,0,4
23999,4,0,0,0,7
52000,1,0,1,0,6
145000,1,1,1,4,10
70000,1,1,1,2,4
25000,4,1,1,2,7
51000,1,1,0,0,8
120000,1,1,1,0,8
55000,4,1,1,0,12
91400,4,1,0,2,9
48000,0,1,1,0,10
80000,1,1,1,2,8
50000,1,1,1,0,5
185000,1,1,0,1,12
125000,1,1,1,1,11
178500,4,1,1,4,16
66953,1,1,1,0,5
166000,1,1,1,2,10
131000,1,1,1,1,11
50000,4,1,1,2,13
25000,1,1,1,0,7
20000,4,1,1,0,4
60000,4,1,1,2,6
170000,4,1,1,4,12
70000,1,1,1,0,7
110000,1,1,0,0,9
45000,4,1,0,0,3
60000,1,1,1,2,12
32000,1,1,1,0,6
60000,1,1,1,0,6
120000,1,1,1,1,19
143000,1,1,1,0,7
100000,1,1,1,0,7
50000,4,1,1,0,4
30000,1,1,1,0,4
25000,0,1,1,0,5
102000,1,1,1,2,10
90000,1,1,1,0,9
62000,1,1,1,0,4
80000,1,1,1,1,10
90000,1,1,1,2,9
25000,4,1,1,2,4
40000,1,1,1,0,5
70000,1,1,1,0,5
200000,1,1,1,2,11
35000,1,1,1,0,4
155000,1,1,1,0,15
110000,4,1,1,0,11
110000,1,1,1,0,7
80000,1,1,1,2,5
50000,4,1,1,2,11
90000,4,1,1,2,15
80000,3,1,1,2,14
120000,1,1,0,0,14
105000,1,1,1,2,11
40000,4,1,1,0,9
141000,1,1,1,2,8
15000,1,1,1,2,17
80000,1,1,1,2,8
25000,1,1,1,0,4
51000,1,1,1,0,5
40000,1,1,1,0,5
40000,1,1,1,2,11
70000,1,1,1,0,10
110000,1,1,1,4,12
80000,1,1,1,2,11
136000,1,1,1,2,9
120000,1,1,1,0,9
120000,1,1,1,2,12
120000,1,1,1,0,5
210000,1,1,1,1,12
90000,1,1,1,0,7
100750,4,1,1,2,15
110000,4,1,1,4,15
148000,1,1,1,2,12
155000,1,1,1,2,7
70000,1,1,1,0,7
100000,1,1,1,0,12
45000,4,1,1,0,7
40000,4,1,1,2,24
90000,1,1,1,2,5
20000,4,1,1,0,8
120000,4,1,1,2,9
9000,1,0,0,0,5
20000,4,0,0,0,3
45000,1,0,0,0,5
110000,1,1,1,0,7
20000,1,1,0,0,3
68089,4,2,0,0,6
58343,4,2,1,0,9
56494,4,2,1,0,6
79328,1,2,1,2,9
5621,4,2,0,0,3
25538,4,2,1,0,5
69779,4,0,0,0,4
56290,1,0,1,0,5
7500,1,0,0,0,3
8500,1,0,0,0,3
7032,4,2,0,0,3
11000,4,0,0,0,6
2000,1,0,0,0,4
80000,4,1,1,2,6
110000,4,1,1,4,14
70000,1,1,1,0,7
5000,4,1,1,0,2
75000,4,1,1,2,15
70000,4,1,1,0,8
90000,1,1,1,2,8
100000,4,1,1,2,11
35000,4,1,1,0,3
155000,1,1,1,0,5
19500,4,0,1,0,3
50000,1,1,1,0,4
30000,4,0,1,0,7
53000,1,0,1,0,6
120000,1,1,1,2,9
120000,1,1,1,2,10
64000,1,1,1,2,10
50000,4,1,1,0,7
80000,1,1,1,2,7
80000,1,1,1,0,9
5000,4,1,1,0,5
25000,4,1,1,0,7
72000,1,0,1,0,8
72000,1,0,1,0,6
65000,1,1,1,0,5
80000,1,1,1,0,17
120000,1,1,1,0,6
60000,1,1,1,0,4
110000,1,1,1,2,9
35000,4,1,1,0,5
130000,1,1,1,0,8
188000,1,1,1,2,9
80000,1,1,1,2,14
80000,1,1,1,0,7
48676,4,1,1,0,14
60000,4,1,1,4,16
40000,4,1,1,0,4
120000,1,1,1,2,10
70000,1,1,1,0,19
15000,4,1,1,2,4
80000,1,1,1,2,11
60000,1,1,1,0,5
120000,1,1,1,2,5
120000,4,1,1,4,19
180000,4,1,1,1,22
70000,4,1,1,0,6
250000,1,1,1,0,9
15000,4,1,1,0,3
90000,4,1,1,0,7
70000,4,1,1,2,11
30000,4,1,1,0,6
79500,1,1,1,0,6
90000,4,1,1,4,15
110000,1,1,1,0,7
110000,1,1,1,0,7
153000,1,1,1,0,11
200185,4,1,1,0,14
100000,1,1,1,0,6
90000,1,1,1,2,10
80000,1,1,1,1,10
150000,1,1,1,0,10
12000,4,1,1,0,4
40000,4,1,1,2,11
100000,4,1,1,2,25
27000,4,1,1,0,5
120000,4,1,1,0,7
80000,1,1,1,0,7
49025,4,1,1,0,8
90000,4,1,1,0,6
90000,1,1,0,2,12
195000,1,1,1,2,13
90000,1,1,1,4,16
80000,4,1,1,4,25
22000,4,1,1,0,6
70000,1,1,1,0,6
35000,4,1,1,0,10
120000,4,1,1,0,9
100000,1,1,1,2,9
40000,1,1,0,0,6
60000,4,1,1,4,13
110000,1,1,1,0,15
112000,1,1,1,0,14
70000,1,1,1,2,11
140000,1,1,1,0,8
94000,4,1,0,1,25
70000,4,1,1,0,10
27000,1,1,1,0,4
173000,1,1,1,0,7
80000,4,1,1,2,12
86000,1,1,1,4,6
80000,1,1,1,2,7
120000,4,1,1,4,15
100000,4,1,0,2,16
120000,1,1,1,0,8
190000,1,1,1,4,12
120000,1,1,1,2,11
70000,4,1,1,0,10
100000,4,1,1,2,16
120000,4,1,1,0,6
80000,4,1,1,1,15
20000,4,1,1,2,5
81000,4,1,1,1,13
90000,4,1,1,2,11
60000,4,1,1,2,21
80000,4,1,1,4,15
35000,0,1,1,0,8
20000,1,1,1,0,3
77000,1,1,0,2,7
50000,1,1,1,0,8
13500,4,1,1,0,6
38000,4,1,1,0,6
14000,1,1,1,0,3
70000,4,1,1,0,13
55000,1,1,1,2,6
160000,1,1,1,0,9
50000,1,1,1,0,9
120000,1,1,1,4,14
76460,1,1,1,0,9
125000,1,1,1,2,11
110000,1,1,1,2,10
25000,4,1,1,0,5
30000,1,1,1,0,7
70000,3,1,1,2,9
110000,4,1,1,2,9
200000,4,1,1,0,12
80000,4,1,1,0,8
76000,1,1,1,0,8
150000,1,1,1,2,15
35000,1,1,1,0,4
40000,4,1,1,0,6
110000,1,1,1,0,7
15000,4,1,1,0,4
120000,4,1,1,0,9
100000,1,1,1,2,10
24000,1,1,1,2,5
40000,4,1,1,4,11
47370,0,1,1,0,6
120000,1,1,1,2,15
100000,1,1,1,0,7
80000,1,1,1,2,13
91000,4,1,1,2,11
20000,0,1,1,0,3
80000,1,1,1,2,9
80000,1,1,1,0,9
80000,0,1,1,0,6
110000,0,1,1,4,14
120000,1,1,1,0,9
90000,1,1,0,0,9
120000,4,1,1,2,12
45217,1,0,1,0,6
60000,1,1,0,2,5
70000,4,1,1,2,10
133000,1,1,1,0,9
117000,1,1,1,2,11
173000,1,1,1,0,7
35000,4,1,1,0,11
70000,4,1,1,2,19
60000,4,1,1,4,11
120000,4,1,1,2,6
163000,1,0,1,0,13
222300,1,1,1,0,11
100000,1,1,1,2,9
120000,1,1,1,0,9
160000,1,1,1,0,11
330000,4,1,1,2,10
20000,4,1,1,0,5
16000,0,1,1,0,2
30000,4,1,1,2,6
50000,4,1,1,0,13
210000,1,1,1,0,10
20000,4,1,1,0,7
20000,4,1,1,0,4
100000,1,1,1,0,7
35000,1,1,0,0,6
120000,1,1,1,2,10
50000,1,1,1,2,4
100000,1,1,1,2,10
91000,4,1,1,2,12
50000,1,1,1,0,5
67000,1,1,1,0,7
40000,4,1,1,0,7
100000,1,1,1,2,9
120000,4,1,1,2,14
185000,1,1,1,0,9
75000,1,1,0,4,6
80000,1,1,1,4,7
30000,1,1,0,0,3
5000,4,1,1,0,2
10000,4,1,1,0,3
60000,4,1,1,0,20
140000,1,1,1,0,10
19000,4,1,1,0,3
44600,1,0,1,0,5
28080,4,0,0,0,8
28800,4,0,1,0,8
21900,4,0,1,0,4
28100,4,0,0,0,8
110000,1,1,1,2,8
100000,1,1,1,0,6
7673,1,1,0,0,3
75000,4,1,1,2,13
50000,1,1,0,0,4
40000,4,1,1,0,8
40000,1,1,1,0,6
100000,4,1,1,2,10
110000,1,1,1,0,8
96272,1,1,1,0,9
74000,1,1,0,0,7
168000,1,1,1,2,11
7000,4,1,1,0,3
60000,1,1,1,0,5
60000,1,1,1,2,9
22500,4,1,1,0,7
7400,1,1,0,0,2
70000,4,1,1,4,11
67000,4,1,1,0,13
110000,1,1,1,4,13
175000,1,1,1,2,10
120000,1,1,1,4,14
150360,1,1,1,0,8
15000,1,1,1,0,5
30000,4,1,0,2,4
150000,1,1,1,0,13
100000,1,1,1,2,7
70000,4,1,1,0,11
40000,4,1,1,0,11
154000,1,1,1,4,14
110000,4,1,1,2,18
120000,1,1,1,2,9
145000,1,1,1,0,9
30000,1,1,1,0,5
90000,1,1,1,2,8
70000,1,1,1,0,6
40000,1,1,1,2,10
166000,1,1,1,4,12
100000,4,1,1,4,11
75000,4,1,1,4,13
42130,4,1,1,0,9
53000,4,1,1,2,12
106000,4,1,1,2,16
96000,4,1,1,2,17
10000,4,1,1,0,3
37000,4,1,1,0,6
20000,1,1,0,0,4
35000,4,1,1,0,5
50000,4,1,1,0,6
5000,1,1,1,0,2
85000,4,1,1,0,11
47000,1,1,1,2,5
71000,1,1,1,0,5
50000,1,1,1,0,5
57000,1,1,1,0,7
43000,4,1,1,0,12
60000,1,1,1,0,8
60000,4,1,1,0,8
40000,1,1,1,0,7
60000,4,1,1,0,11
30000,4,1,0,0,7
160000,1,1,1,2,7
147500,1,1,1,2,15
90000,1,1,1,4,9
70000,1,1,1,2,7
70000,4,1,1,0,15
120000,1,1,1,0,8
75000,4,1,1,2,9
85000,4,1,1,2,12
70000,1,1,1,4,10
29000,1,1,1,0,5
40000,1,1,1,2,8
90000,1,1,0,0,10
40000,1,1,0,0,7
138000,1,1,1,0,7
70000,1,1,1,0,6
30000,4,1,1,2,3
125000,1,1,1,4,9
120000,1,1,1,2,7
180000,1,1,1,2,9
20000,4,1,1,0,7
80000,1,1,1,0,10
80000,1,1,1,2,9
40000,1,1,1,0,5
30000,4,1,1,0,4
80000,1,1,1,0,8
140000,1,1,1,2,11
20000,1,1,1,0,5
42323,1,0,1,0,6
42545,1,0,0,0,11
32000,1,0,1,0,6
41232,1,0,1,0,5
40200,1,0,1,0,7
48000,1,0,1,2,9
27233,1,0,1,0,8
200000,1,1,1,2,17
63000,1,0,1,0,6
62000,1,0,1,0,7
68240,1,0,1,0,10
78000,1,0,1,0,14
38000,1,0,1,2,5
35000,4,0,1,0,12
9000,4,0,1,0,4
39000,1,0,1,0,6
39000,1,0,1,0,6
92651,1,0,1,0,7
28000,4,0,1,0,4
30000,4,1,1,0,5
80000,4,1,0,4,13
46000,1,1,1,0,4
70000,1,1,1,2,9
56194,4,1,1,1,22
40000,4,1,1,0,4
40000,4,1,1,0,7
120000,1,1,1,0,6
120000,1,1,1,0,6
120000,4,1,0,0,5
110000,1,1,1,2,7
67000,1,1,1,2,10
50000,1,1,1,0,8
100000,1,1,1,2,10
80000,1,1,1,2,7
50000,1,1,1,0,11
70000,4,1,1,4,15
70000,4,1,1,2,11
50000,1,1,1,0,5
65000,1,1,1,2,5
200000,1,1,1,2,10
7500,1,1,1,0,4
65000,1,1,1,2,5
35000,4,1,1,2,9
60000,1,1,0,0,9
71000,4,1,1,0,13
30000,4,1,1,0,5
50000,4,1,1,2,10
80000,1,1,0,2,14
90000,4,1,1,2,11
13000,4,1,1,0,5
100000,4,1,1,4,22
80000,4,1,1,4,18
30000,1,1,1,0,4
120000,1,1,1,0,10
120000,1,1,1,2,12
70000,4,1,1,0,8
210000,1,1,1,0,6
148000,1,1,1,2,12
54188,1,1,1,0,5
60000,1,1,1,0,5
90000,1,1,1,0,10
100000,4,1,1,4,11
35000,4,1,1,0,8
20000,4,1,1,0,5
144000,3,1,1,2,15
54043,4,0,0,0,8
66657,1,0,0,0,10
42000,1,1,1,2,6
35582,4,0,1,0,9
54327,4,0,0,2,9
7949,4,0,1,0,6
59734,4,0,0,0,12
49185,4,0,1,0,10
56389,4,0,1,0,11
58245,4,0,1,0,9
36422,4,0,1,0,7
42535,4,0,1,0,11
40736,4,0,0,0,11
56246,4,0,1,0,10
55403,4,0,1,0,11
30000,4,1,1,0,4
67000,4,1,1,0,7
70000,4,1,1,0,9
90000,1,1,1,2,8
7500,4,1,1,0,3
80000,1,1,1,2,11
186000,1,1,1,0,10
110000,1,1,1,2,6
120000,1,1,1,4,17
105358,1,1,1,4,10
70000,4,1,1,2,8
49200,4,1,1,2,12
40000,1,1,1,2,8
40000,1,1,1,0,5
70000,4,1,1,0,9
110000,1,1,1,0,6
100000,4,1,1,0,8
10000,4,1,0,2,4
70000,1,1,0,0,5
100600,1,1,1,2,6
50000,1,1,0,0,10
48000,1,1,0,2,5
110000,1,1,1,4,12
86000,1,1,1,0,10
141000,4,1,1,2,13
80000,4,1,1,4,11
140000,1,1,1,0,7
65000,1,1,1,2,8
110000,1,1,1,2,8
100000,1,1,1,2,14
80000,1,1,1,0,7
90000,4,1,1,2,14
44000,4,1,1,0,6
25000,4,1,1,0,8
25000,4,1,1,0,6
35000,1,1,1,0,6
195000,4,1,1,2,14
60000,1,1,1,0,5
50000,4,1,1,0,18
100000,1,1,1,2,10
70000,1,1,1,0,7
27000,4,1,1,0,6
5000,4,1,1,0,2
110000,1,1,1,2,10
80000,4,1,1,2,9
80000,1,1,1,0,4
110000,1,1,1,0,8
35000,4,1,0,0,4
