Year,Status,Adult Mortality,infant deaths,Alcohol,percentage expenditure,Hepatitis B,Measles , BMI ,under-five deaths ,Polio,Total expenditure,Diphtheria , HIV/AIDS,GDP,Population, thinness  1-19 years, thinness 5-9 years,Income composition of resources,Schooling,Alcohol_was_missing,Hepatitis B_was_missing, BMI _was_missing,Polio_was_missing,Total expenditure_was_missing,Diphtheria _was_missing,GDP_was_missing,Population_was_missing, thinness  1-19 years_was_missing, thinness 5-9 years_was_missing,Income composition of resources_was_missing,Schooling_was_missing
2006.0,0.0,345.0,15.0,1.37,6.226048785,92.0,26.0,19.3,22.0,85.0,5.56,84.0,5.0,377.33629,5837792.0,8.1,8.0,0.436,10.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010.0,0.0,117.0,4.0,0.51,715.9709092,98.0,0.0,61.7,4.0,98.0,8.42,98.0,0.1,3679.19275,718239.0,3.8,3.8,0.739,13.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007.0,0.0,138.0,25.0,0.02,0.0,97.0,133.0,5.4,29.0,98.0,5.84,99.0,0.1,1634.84496,1384969.0,7.5,7.8,0.704,11.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2002.0,0.0,21.0,16.0,2.41,25.25040918,92.0,0.0,41.7,20.0,82.0,6.71,82.0,0.3,171.771491,1228848.0,1.5,1.5,0.553,8.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009.0,1.0,86.0,0.0,10.08,9765.616994,92.0,6.0,56.6,0.0,89.0,11.47,89.0,0.1,58163.29359,552395.0,1.1,0.9,0.906,16.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015.0,0.0,293.0,6.0,3.5149999999999997,0.0,41.0,45.0,57.1,8.0,5.0,5.715,41.0,0.1,1634.84496,18734987.0,6.3,6.1,0.553,9.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2014.0,0.0,234.0,140.0,0.01,89.95805845,77.0,12739.0,17.2,202.0,75.0,4.88,77.0,0.6,571.1622759,97366774.0,1.5,1.3,0.435,8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010.0,0.0,133.0,29.0,3.93,0.0,88.0,2809.0,14.0,35.0,94.0,6.36,93.0,0.1,1634.84496,1384969.0,14.5,15.4,0.647,11.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2013.0,0.0,253.0,14.0,5.68,4.989712322,68.0,0.0,47.7,19.0,67.0,8.1,68.0,0.5,81.265673,1431776.0,3.9,3.9,0.483,9.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015.0,0.0,227.0,1.0,3.5149999999999997,0.0,91.0,0.0,24.2,2.0,92.0,5.715,91.0,0.8,727.6463868,777424.0,6.7,6.5,0.498,11.1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012.0,0.0,232.0,3.0,0.01,796.8734263,84.0,86.0,33.3,4.0,84.0,8.24,84.0,3.7,5749.44752,2263934.0,9.5,9.4,0.619,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001.0,0.0,74.0,1.0,2.53,22.27332618,96.0,19.0,58.7,1.0,93.0,7.61,92.0,0.1,236.19646,6439.0,1.1,1.1,0.85,15.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005.0,0.0,92.0,1.0,1.79,3427.320332,92.0,29.0,56.6,1.0,94.0,2.32,94.0,0.1,39439.8197,1384969.0,5.1,4.9,0.818,12.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2009.0,0.0,166.0,9.0,7.59,0.0,84.0,0.0,58.8,10.0,75.0,5.81,84.0,0.1,1634.84496,1384969.0,1.6,1.5,0.754,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2001.0,1.0,83.0,0.0,8.75,2205.98595,9.0,65.0,59.6,0.0,82.0,7.58,9.0,0.1,13882.85683,1384969.0,0.3,0.3,0.868,17.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2000.0,0.0,171.0,65.0,0.14,0.0,98.0,2633.0,5.7,82.0,98.0,5.55,98.0,0.1,1634.84496,1384969.0,3.6,3.5,0.606,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2007.0,0.0,16.0,5.0,3.16,222.4823338,93.0,0.0,44.3,6.0,94.0,7.89,94.0,0.7,1592.572182,777972.0,2.4,2.3,0.59,10.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015.0,0.0,267.0,7.0,3.5149999999999997,0.0,8.0,1359.0,27.4,10.0,8.0,5.715,8.0,2.8,1634.84496,1384969.0,7.5,7.1,0.59,11.1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2006.0,0.0,299.0,11.0,0.64,126.6142137,71.0,1.0,41.9,14.0,67.0,5.92,72.0,1.5,854.346921,647272.0,1.4,1.4,0.454,8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015.0,1.0,69.0,3.0,10.66,0.0,92.0,91.0,66.6,4.0,96.0,5.715,96.0,0.1,1634.84496,1384969.0,0.8,0.6,0.673,12.3,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
2002.0,0.0,14.0,30.0,0.15,0.0,65.0,0.0,5.6,37.0,76.0,5.715,77.0,0.1,1634.84496,24939299.0,5.5,5.3,0.614,9.1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2014.0,0.0,178.0,0.0,6.32,1132.432517,85.0,0.0,57.7,0.0,85.0,5.69,85.0,0.4,9564.46383,547928.0,3.5,3.5,0.722,12.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004.0,0.0,148.0,8.0,3.65,16.37920405,88.0,0.0,46.5,9.0,9.0,6.22,88.0,0.3,278.557892,1359647.0,1.5,1.3,0.682,12.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010.0,1.0,84.0,0.0,10.28,954.4865933,92.0,5.0,57.0,0.0,9.0,11.8,9.0,0.1,5841.41122,5547683.0,1.1,0.9,0.906,16.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006.0,0.0,337.0,51.0,0.01,0.0,92.0,7.0,2.2,83.0,26.0,5.715,26.0,0.9,1634.84496,1384969.0,7.4,7.2,0.673,12.3,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
2008.0,0.0,147.0,144.0,0.01,42.48865034,96.0,2660.0,14.0,186.0,96.0,2.85,96.0,0.1,615.7775411,14885814.0,19.3,19.9,0.52,8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005.0,1.0,216.0,0.0,9.92,86.9255399,99.0,2.0,57.0,0.0,99.0,6.37,99.0,0.1,7558.7426,2238799.0,2.5,2.5,0.791,15.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009.0,0.0,248.0,63.0,1.99,17.0536929,72.0,68.0,41.9,94.0,81.0,8.4,81.0,0.3,1226.884381,3365619.0,3.5,3.5,0.456,6.8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2008.0,0.0,119.0,1.0,6.76,24.73142261,94.0,0.0,6.1,1.0,94.0,8.17,94.0,0.1,962.312164,335824.0,1.6,1.5,0.77,15.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012.0,0.0,349.0,29.0,2.59,196.9152496,78.0,896.0,21.7,43.0,7.0,4.91,78.0,5.6,1734.93612,14699937.0,6.5,6.3,0.554,12.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011.0,1.0,6.0,2.0,6.98,5439.691769,96.0,5189.0,61.5,2.0,96.0,9.27,96.0,0.1,38334.68477,59379449.0,0.5,0.5,0.872,16.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012.0,0.0,84.0,2.0,6.76,2260.777642,9.0,0.0,61.8,2.0,9.0,7.24,9.0,0.1,15431.9293,1739746.0,0.8,0.8,0.826,15.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009.0,0.0,117.0,0.0,6.45,489.6818699,87.0,0.0,58.5,0.0,91.0,6.7,92.0,0.1,6698.79439,618294.0,2.0,2.1,0.785,14.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009.0,0.0,174.0,54.0,0.21,0.0,97.0,608.0,56.2,64.0,97.0,5.1,97.0,0.1,1634.84496,1384969.0,3.0,3.0,0.659,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2005.0,1.0,72.0,1.0,9.69,6577.508136,92.0,4.0,55.8,1.0,96.0,9.6,96.0,0.1,41577.169,16319868.0,1.0,1.0,0.888,16.4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001.0,1.0,123.0,0.0,13.36,0.0,92.0,6.0,59.4,0.0,97.0,6.42,98.0,0.1,1634.84496,1384969.0,2.2,2.3,0.673,12.3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
2014.0,1.0,66.0,0.0,12.32,8350.193523,98.0,117.0,57.1,0.0,98.0,11.21,98.0,0.1,51322.63997,8541575.0,1.8,2.0,0.892,15.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012.0,0.0,84.0,1.0,0.01,2957.973963,98.0,27.0,69.5,1.0,98.0,2.57,98.0,0.1,51264.7134,1384969.0,3.4,3.3,0.794,13.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2004.0,0.0,123.0,1.0,5.69,527.60848,95.0,0.0,49.5,2.0,92.0,8.9,95.0,0.2,4591.892776,3269541.0,2.2,2.1,0.733,12.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003.0,0.0,135.0,35.0,1.42,459.1113061,68.0,5844.0,55.9,43.0,69.0,5.34,68.0,0.1,4718.51291,668583.0,5.1,5.0,0.668,11.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009.0,0.0,15.0,13.0,4.34,941.6464045,92.0,0.0,53.5,15.0,92.0,7.1,92.0,0.1,5148.422113,45416181.0,2.2,2.0,0.691,12.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005.0,0.0,2.0,364.0,0.04,30.59320769,7.0,2981.0,18.9,459.0,78.0,2.91,77.0,0.1,711.4699463,15399667.0,21.2,21.7,0.487,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007.0,1.0,93.0,0.0,10.99,9703.068121,92.0,2.0,55.9,0.0,87.0,9.99,87.0,0.1,58487.451,5461438.0,1.2,0.9,0.904,16.7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001.0,0.0,123.0,1.0,6.48,421.4804282,94.0,0.0,55.7,1.0,94.0,7.46,94.0,0.1,6281.37747,332713.0,1.8,1.7,0.742,14.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006.0,0.0,236.0,23.0,0.34,10.43022617,89.0,3.0,19.9,38.0,89.0,5.44,89.0,0.7,89.838296,11556763.0,11.2,11.1,0.422,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004.0,0.0,139.0,28.0,0.01,0.0,95.0,3.0,47.6,33.0,98.0,5.89,99.0,0.1,1634.84496,1384969.0,7.4,7.7,0.686,11.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2014.0,0.0,271.0,64.0,0.01,73.52358168,62.0,492.0,18.6,86.0,58.0,8.18,62.0,0.1,612.696514,327582.0,17.5,17.5,0.476,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002.0,0.0,221.0,0.0,4.41,250.7112373,92.0,0.0,49.0,0.0,74.0,7.14,73.0,1.6,2232.513244,48344.0,3.5,3.5,0.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013.0,0.0,272.0,238.0,0.01,0.0,74.0,88381.0,2.6,314.0,74.0,3.89,74.0,1.2,1634.84496,1384969.0,9.9,9.6,0.673,12.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
2001.0,0.0,219.0,0.0,0.6,59.97185848,85.0,0.0,68.8,0.0,88.0,9.0,85.0,0.1,734.9492461,85858.0,0.2,0.2,0.0,10.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006.0,0.0,288.0,3.0,2.93,0.0,95.0,0.0,21.5,6.0,94.0,5.52,95.0,3.0,1634.84496,1384969.0,9.0,8.9,0.415,8.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2012.0,0.0,112.0,19.0,1.54,20.75120211,97.0,349.0,63.7,22.0,97.0,5.24,97.0,0.1,1172.3843,74569867.0,4.9,4.7,0.75,14.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004.0,0.0,296.0,58.0,0.49,57.11644801,73.0,172.0,17.5,103.0,7.0,6.28,69.0,2.0,439.3572924,1239196.0,1.1,1.0,0.333,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006.0,0.0,173.0,0.0,5.93,0.0,99.0,0.0,45.7,0.0,99.0,3.88,99.0,0.3,1634.84496,1384969.0,3.7,3.6,0.695,13.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2006.0,0.0,388.0,68.0,1.76,52.60385429,8.0,1847.0,16.9,104.0,77.0,4.24,8.0,10.3,697.66385,37525.0,8.5,8.4,0.483,9.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011.0,0.0,139.0,0.0,2.15,558.7206486,58.0,0.0,72.9,0.0,6.0,5.8,65.0,0.1,3942.9827,187665.0,0.2,0.1,0.693,12.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004.0,0.0,263.0,1.0,0.96,2.586698228,89.0,3.0,16.1,1.0,9.0,4.41,89.0,0.3,197.45788,64282.0,18.0,18.8,0.0,8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014.0,0.0,19.0,0.0,0.01,50.539484,99.0,0.0,61.9,0.0,99.0,4.49,99.0,0.1,546.3728,88586.0,4.0,3.7,0.727,15.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009.0,1.0,152.0,1.0,10.93,661.5144334,96.0,2249.0,62.1,1.0,94.0,6.78,94.0,0.1,6955.987733,7444443.0,2.0,2.1,0.768,13.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004.0,0.0,89.0,0.0,0.11,1504.30004,99.0,16.0,3.1,0.0,92.0,3.1,92.0,0.1,21896.6527,1384969.0,6.5,6.0,0.828,13.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2007.0,0.0,159.0,65.0,7.19,394.9321299,99.0,0.0,49.4,73.0,99.0,8.28,99.0,0.1,7313.557962,19126637.0,3.1,3.0,0.7,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005.0,0.0,169.0,0.0,8.8,119.5548694,99.0,0.0,4.5,0.0,99.0,5.5,99.0,0.1,6754.512393,1384969.0,3.9,4.0,0.0,14.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2015.0,0.0,68.0,0.0,3.5149999999999997,0.0,99.0,18.0,69.3,0.0,99.0,5.715,99.0,0.1,66346.52267,1384969.0,5.2,4.9,0.855,13.4,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2011.0,0.0,161.0,2.0,0.5,2.726570602,67.0,763.0,15.8,3.0,66.0,0.76,67.0,0.1,114.56179,1131523.0,11.3,11.4,0.607,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003.0,0.0,174.0,0.0,4.08,407.779262,97.0,777.0,26.9,0.0,99.0,4.15,99.0,0.1,4623.347642,121337.0,7.9,7.8,0.687,12.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002.0,0.0,33.0,19.0,6.1,50.28558223,92.0,0.0,35.6,26.0,54.0,5.47,48.0,4.8,393.16327,8834733.0,4.6,4.7,0.444,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012.0,0.0,339.0,73.0,0.01,92.88697859,78.0,2027.0,17.2,109.0,82.0,7.58,78.0,4.6,647.74741,3636796.0,5.8,5.8,0.477,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007.0,1.0,17.0,0.0,13.43,0.0,99.0,2.0,62.2,0.0,99.0,6.52,99.0,0.1,1634.84496,1384969.0,2.0,2.1,0.673,12.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
2011.0,0.0,144.0,32.0,0.17,285.119726,77.0,15.0,56.5,39.0,8.0,3.32,79.0,0.1,5854.614497,3172753.0,5.3,5.1,0.649,10.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007.0,0.0,22.0,0.0,4.72,685.0299083,84.0,0.0,52.6,0.0,84.0,5.92,84.0,0.8,5761.39536,5975.0,3.5,3.4,0.684,11.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001.0,0.0,283.0,57.0,0.11,1.817829717,92.0,61208.0,13.9,127.0,42.0,7.1,36.0,1.6,165.257247,11771976.0,12.7,12.7,0.255,2.9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007.0,0.0,164.0,0.0,9.06,95.19375921,96.0,0.0,41.8,0.0,96.0,5.88,96.0,0.1,7322.596862,1384969.0,3.9,3.9,0.0,15.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2015.0,0.0,312.0,50.0,3.5149999999999997,0.0,42.0,7497.0,24.3,80.0,47.0,5.715,42.0,0.7,426.98537,1384969.0,6.6,6.4,0.673,12.3,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
2014.0,1.0,57.0,2.0,7.56,4831.644796,95.0,0.0,63.1,2.0,95.0,9.25,95.0,0.1,35396.66517,678914.0,0.6,0.6,0.877,16.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015.0,0.0,129.0,1.0,3.5149999999999997,0.0,94.0,431.0,56.2,1.0,91.0,5.715,94.0,0.1,3764.64912,37171.0,2.7,2.8,0.768,13.9,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003.0,0.0,322.0,20.0,11.32,333.2148711,94.0,3291.0,54.7,22.0,97.0,5.61,96.0,0.4,2975.132778,144648257.0,2.6,2.8,0.733,13.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006.0,0.0,99.0,1.0,5.31,3.3021542,98.0,68.0,5.8,1.0,97.0,5.86,97.0,0.1,35.1293,2992547.0,1.7,1.8,0.696,11.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011.0,0.0,286.0,6.0,0.62,20.97991915,96.0,48.0,16.5,8.0,96.0,3.6,96.0,0.7,582.775532,447469.0,8.8,8.7,0.405,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008.0,0.0,81.0,0.0,1.76,1077.712092,98.0,0.0,2.3,0.0,98.0,9.3,98.0,0.1,5828.621374,362.0,14.2,14.3,0.641,11.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004.0,0.0,119.0,0.0,7.68,166.0083443,93.0,0.0,46.2,0.0,93.0,5.71,93.0,0.2,12868.8639,1384969.0,4.1,4.0,0.757,14.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2002.0,0.0,19.0,1.0,4.1,334.7672107,98.0,0.0,51.3,1.0,98.0,6.5,99.0,0.1,2994.339988,1384969.0,3.5,3.3,0.692,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2001.0,0.0,87.0,0.0,0.76,170.0494537,93.0,23.0,63.3,0.0,93.0,2.56,93.0,0.1,2843.63635,1384969.0,4.8,4.5,0.809,12.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2006.0,0.0,219.0,63.0,4.08,121.3625467,77.0,9.0,2.6,82.0,88.0,3.95,88.0,0.1,1391.772325,8789419.0,1.0,9.7,0.646,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014.0,0.0,217.0,0.0,7.64,4.141293345,98.0,0.0,45.9,1.0,97.0,5.25,98.0,0.3,43.82321,763393.0,5.5,5.3,0.636,10.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011.0,0.0,152.0,51.0,7.58,1084.999766,98.0,43.0,52.8,57.0,98.0,8.9,99.0,0.1,13167.47289,198686688.0,2.9,2.8,0.724,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000.0,0.0,49.0,16.0,1.51,30.78382657,92.0,3207.0,16.5,25.0,38.0,4.24,37.0,14.3,243.5429317,3754986.0,1.5,1.5,0.312,5.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015.0,0.0,116.0,0.0,3.5149999999999997,0.0,95.0,0.0,64.0,0.0,95.0,5.715,95.0,0.1,15524.84247,3431552.0,1.5,1.4,0.794,15.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013.0,0.0,64.0,0.0,0.01,1626.591186,99.0,0.0,25.1,0.0,99.0,11.16,99.0,0.1,7112.33575,393.0,13.7,13.8,0.683,12.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007.0,0.0,124.0,26.0,1.26,115.5801103,96.0,3.0,59.3,31.0,96.0,6.4,96.0,0.1,979.49246,69597281.0,5.0,4.8,0.697,12.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004.0,1.0,165.0,4.0,9.82,431.3250367,99.0,117.0,53.4,4.0,97.0,5.43,97.0,0.1,3552.92452,21451748.0,3.4,3.9,0.733,12.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011.0,0.0,81.0,1.0,1.73,387.774991,95.0,0.0,57.1,1.0,95.0,3.7,95.0,0.1,4462.3129,1384969.0,5.1,4.9,0.824,13.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2013.0,1.0,57.0,0.0,1.83,714.3441019,97.0,138.0,32.7,0.0,97.0,4.53,97.0,0.1,5629.18914,1384969.0,2.2,2.2,0.92,15.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2001.0,0.0,187.0,0.0,6.72,643.7035752,96.0,0.0,27.6,0.0,96.0,4.45,96.0,0.1,7663.1378,8122.0,6.2,6.6,0.714,12.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001.0,0.0,284.0,8.0,5.75,12.60883976,95.0,94.0,44.4,10.0,95.0,3.47,95.0,0.1,149.926751,14858335.0,2.6,2.7,0.685,12.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010.0,0.0,18.0,0.0,1.47,0.0,9.0,217.0,57.4,0.0,95.0,6.83,95.0,0.1,1634.84496,1384969.0,2.3,2.3,0.732,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2006.0,0.0,161.0,0.0,1.0,43.19780767,59.0,0.0,45.7,0.0,67.0,3.96,68.0,0.1,247.97823,214634.0,1.6,1.5,0.572,10.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009.0,0.0,118.0,0.0,6.67,1871.736563,95.0,0.0,6.7,1.0,95.0,8.78,95.0,0.1,9415.17386,3362755.0,1.5,1.5,0.774,15.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009.0,0.0,449.0,46.0,7.6,782.5987144,74.0,5857.0,46.4,70.0,75.0,8.39,76.0,19.0,5888.6284,5255813.11,8.1,9.8,0.622,12.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014.0,0.0,252.0,1.0,0.38,24.73299655,78.0,0.0,34.4,1.0,78.0,1.57,78.0,2.1,174.91511,912164.0,5.6,5.4,0.467,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015.0,1.0,65.0,0.0,3.5149999999999997,0.0,93.0,309.0,57.6,0.0,93.0,5.715,93.0,0.1,43665.947,8633169.0,1.9,2.1,0.892,15.9,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014.0,0.0,12.0,3.0,1.39,604.8701316,98.0,15.0,6.2,3.0,98.0,7.0,98.0,0.1,4271.68172,1114398.0,6.5,6.4,0.722,14.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012.0,0.0,194.0,0.0,16.35,91.70962117,97.0,10.0,6.5,1.0,98.0,5.1,98.0,0.1,694.243915,9464495.0,2.0,2.1,0.793,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
