incidenceRate,medIncome,povertyPercent,PctEmployed16_Over,PctPrivateCoverage,PctPublicCoverageAlone
379.3,40642,16.2,45.2,60.3,19.7
425.4,36642,17.7,54.4,63.1,17.9
432.8,35731,18.7,53.9,54.8,20.3
417.0,40267,17.5,57.9,59.7,18.6
453.4,52959,12.8,57.1,69.4,15.4
422.2,34581,25.5,45.9,52.9,25.9
520.2,30721,26.4,43.2,52.1,24.3
454.2,41561,17.8,52.5,59.5,17.7
347.7,38802,15.5,57.7,69.8,14.3
479.9,31600,22.7,45.9,48.6,27.5
485.1,35681,28.8,56.7,55.5,23.9
420.2,41602,15.1,59.0,75.2,11.5
422.9,38871,30.6,51.3,29.9,27.3
484.6,35740,25.2,53.3,43.0,22.4
411.7,47520,12.7,59.6,68.9,14.5
453.7,42903,14.3,56.6,66.9,17.0
421.9,41004,19.4,55.0,53.1,22.9
494.3,50540,11.7,62.0,77.3,10.3
426.1,38178,17.1,48.4,62.7,18.4
511.4,59102,8.0,69.5,78.8,7.7
516.8,47351,13.6,58.9,65.8,15.5
477.0,33428,31.8,46.7,33.0,27.9
524.5,37316,20.1,56.3,60.6,16.0
348.1,47902,14.4,46.7,66.5,15.9
485.1,43509,17.6,58.9,61.6,19.0
445.4,61575,10.4,56.2,75.5,11.8
507.5,43272,14.6,55.5,68.9,14.0
520.6,46926,19.6,53.4,64.8,24.4
478.7,43104,18.9,54.3,71.5,18.6
511.8,94334,6.3,63.9,81.9,8.8
435.2,56866,15.4,58.7,54.5,26.5
536.3,59925,13.0,61.3,76.4,15.9
514.4,70299,14.5,55.2,70.3,20.2
502.0,83162,14.7,60.4,66.6,22.4
498.7,43518,18.9,48.9,66.9,20.5
508.7,71885,7.2,62.8,82.6,11.2
468.2,48718,15.9,53.0,71.1,18.6
510.4,48135,15.4,53.2,64.5,21.8
494.3,49809,14.2,53.5,70.1,16.3
467.1,46849,16.6,54.6,66.4,20.7
528.0,85886,7.7,61.0,77.9,12.0
474.3,48908,16.3,52.2,62.2,23.7
503.6,52195,11.4,59.1,74.2,16.5
479.8,51880,18.7,54.9,79.9,13.1
477.4,56718,13.7,56.4,70.0,17.8
511.3,54585,13.3,58.6,72.6,16.8
534.1,47547,14.6,55.5,68.5,19.7
506.7,49191,12.9,58.1,71.0,18.1
486.7,83152,10.4,60.4,73.6,14.8
577.4,53783,12.3,54.1,74.0,16.1
495.3,48368,14.5,57.2,59.6,17.2
469.1,41296,17.9,57.6,61.3,20.7
457.3,43043,16.4,53.4,63.9,20.9
452.5,35266,20.5,47.7,56.8,21.0
431.1,32508,25.0,46.4,53.2,25.5
464.7,36488,20.9,52.0,59.4,19.6
421.7,37131,19.8,45.0,58.3,18.1
524.2,40357,18.8,48.6,59.3,21.9
430.4,31217,27.7,41.8,50.8,25.8
381.2,33521,25.6,46.8,54.0,25.1
419.2,47387,15.7,46.2,62.7,20.2
475.7,47296,13.9,57.5,64.0,18.4
493.0,39275,20.5,49.7,57.5,23.6
453.4,38653,18.8,50.9,55.5,24.6
417.4,61730,9.7,55.2,76.5,12.3
501.8,48824,14.7,51.8,65.2,17.0
487.1,42730,19.9,48.2,57.8,23.5
427.6,56797,13.9,53.9,66.5,16.7
457.2,34620,21.0,41.1,51.8,24.4
437.7,38887,23.2,47.7,56.0,26.3
463.1,37072,18.5,44.3,55.3,23.0
481.6,39444,21.1,52.2,58.4,22.7
417.5,34321,24.3,45.3,50.7,25.9
457.8,43972,16.4,48.9,66.6,16.0
450.8,42582,17.6,47.8,65.6,19.2
400.5,58024,11.2,60.6,71.4,10.4
442.5,54642,11.0,64.9,65.4,15.3
488.6,43346,16.9,54.8,63.0,21.0
491.1,47592,13.8,55.0,68.1,17.9
410.9,34109,27.7,53.3,49.0,25.3
446.1,31615,25.9,49.0,50.6,27.6
490.7,45944,19.7,57.1,65.3,18.5
482.3,42056,16.7,55.0,60.9,20.5
370.9,48413,15.6,51.3,65.5,21.6
405.8,33824,20.6,41.5,49.8,22.5
519.2,49342,15.9,51.5,64.6,20.3
500.9,44828,17.3,58.4,65.3,18.5
472.6,31674,23.5,45.8,54.2,26.5
468.2,45380,20.5,49.6,64.5,18.5
453.4,42812,15.2,49.6,61.6,20.0
468.0,47286,12.9,51.4,64.4,18.5
434.1,30056,25.8,43.3,54.2,27.0
424.7,44175,19.5,45.8,60.7,22.5
521.3,28341,25.7,43.8,50.3,30.2
435.0,38338,20.3,49.7,61.7,18.3
562.7,29067,27.8,44.3,49.7,26.1
524.8,43390,15.0,57.2,68.6,19.3
490.6,38544,19.9,47.3,63.0,22.7
343.2,30556,32.4,32.4,48.5,34.7
549.3,30333,29.8,42.0,49.2,31.1
496.0,48552,19.8,63.0,72.4,14.7
550.3,30127,31.1,38.1,46.2,34.6
512.2,49400,12.9,55.7,71.9,15.3
495.8,30671,31.2,43.6,54.5,26.2
516.0,45483,16.7,58.0,59.7,23.1
516.6,43647,18.0,52.5,61.6,21.9
513.7,46226,16.9,55.3,67.3,18.4
502.7,39247,17.7,53.8,61.5,24.1
544.2,35726,21.7,50.6,57.5,24.5
435.4,33640,21.5,49.1,59.7,24.6
417.3,50358,13.8,54.3,70.0,18.7
512.4,50407,14.3,55.3,72.2,16.4
504.8,26351,34.2,36.1,45.2,34.0
500.9,41406,18.5,49.1,59.2,21.5
519.5,38038,23.0,48.1,54.2,24.8
564.5,43799,18.3,58.2,65.2,20.6
429.2,41588,18.4,45.2,58.9,25.4
492.4,42477,16.9,52.3,65.9,18.8
447.9,45168,14.6,56.1,73.7,13.0
396.8,54086,11.1,61.6,73.6,15.1
469.1,44762,13.0,56.5,66.4,17.3
427.8,46466,11.8,60.3,73.4,13.6
487.6,40234,20.0,51.9,65.3,18.3
445.0,41077,15.5,54.0,65.7,18.2
397.9,89861,4.9,70.1,86.4,6.2
456.4,68334,6.9,63.2,81.4,9.0
438.5,56787,10.0,58.2,73.1,13.6
455.2,70358,6.4,65.1,82.3,8.4
468.4,41955,15.5,48.5,67.4,16.0
422.9,47433,16.8,54.1,68.3,18.4
489.6,48368,14.9,58.5,70.3,14.2
474.1,55190,10.3,58.4,73.7,14.6
453.4,45964,16.2,54.3,68.1,15.3
479.5,43783,17.5,55.7,65.9,18.7
447.8,54068,12.0,61.6,70.2,14.3
405.3,52003,10.9,59.1,43.1,13.4
478.8,50774,17.6,55.3,64.7,19.5
476.0,46243,17.9,52.3,66.2,20.1
466.2,45232,12.5,56.3,66.2,16.8
468.7,44730,16.7,52.2,64.7,19.3
448.5,42700,21.3,60.8,59.1,22.9
448.8,52508,10.9,59.2,65.7,16.4
527.7,48381,13.5,57.8,68.0,16.7
424.4,41065,17.1,50.4,65.3,19.7
428.7,43841,24.0,57.3,76.6,11.0
420.0,46945,12.3,57.9,67.1,18.5
490.3,54849,11.5,59.5,72.2,15.3
427.8,51285,11.5,54.2,66.1,17.4
416.9,50997,11.1,59.1,70.4,14.8
535.7,51403,11.1,58.5,74.2,13.2
475.2,39572,18.0,53.2,62.6,21.3
494.2,46001,15.4,54.2,62.3,19.5
425.0,42056,17.5,48.6,62.1,20.4
412.1,47217,11.3,58.0,73.0,13.9
476.7,63030,10.0,58.9,77.3,11.4
450.8,59975,10.7,59.0,80.6,11.7
463.7,43770,14.2,55.7,65.6,19.3
444.2,49467,13.5,50.1,73.9,13.4
497.2,41577,16.1,55.8,60.9,20.9
452.9,52491,10.7,58.1,75.1,13.4
480.1,47418,14.4,57.7,66.7,17.0
459.6,46388,17.2,58.7,68.4,17.1
475.7,41649,17.6,51.9,65.6,20.1
484.7,54831,11.8,60.7,69.2,15.8
441.7,54468,9.3,60.5,77.9,12.2
493.9,43740,15.5,52.1,65.6,20.5
406.2,50078,12.8,58.7,70.2,15.9
442.8,43933,16.9,47.2,63.7,18.8
475.0,47606,17.4,52.8,61.4,20.1
452.2,46276,22.1,58.7,75.1,11.9
425.7,55008,9.5,57.0,71.6,14.4
479.0,47410,13.8,57.9,67.7,17.8
431.1,42622,17.7,59.2,68.4,17.6
504.9,44388,13.9,52.4,68.8,17.1
482.0,41260,20.2,53.6,63.7,19.6
452.3,45151,15.2,56.6,70.6,17.1
456.2,55925,9.9,59.7,77.8,13.7
511.2,43573,16.2,53.7,65.0,19.1
477.6,40929,17.8,52.2,59.8,20.1
412.6,51182,10.7,61.9,72.7,15.2
460.9,50731,11.2,59.3,71.6,16.0
461.3,59266,9.4,62.5,75.9,13.8
533.1,51929,12.2,63.0,75.2,15.1
428.5,45229,12.4,61.4,72.2,15.5
489.7,40422,17.5,57.1,65.2,19.4
477.8,50014,11.1,62.3,73.0,16.7
445.9,61931,8.8,65.1,80.5,11.8
488.7,51331,14.5,62.8,75.7,14.6
434.9,54186,10.4,62.9,78.7,11.8
430.9,62438,7.6,64.7,86.0,9.2
482.7,55781,10.7,64.9,77.5,11.9
426.3,50719,12.4,67.6,70.7,16.4
528.1,49456,13.7,56.9,74.3,17.3
443.1,52367,9.9,66.5,80.6,12.6
470.8,46159,13.1,61.9,68.6,21.8
500.8,61423,7.9,67.2,81.4,12.7
493.5,49569,12.0,63.4,73.8,15.9
438.1,52894,9.6,62.6,78.5,11.8
467.7,50788,9.8,63.6,75.7,15.3
477.7,51514,11.5,64.9,74.2,15.0
461.2,50370,11.6,62.0,67.8,18.3
438.9,79173,6.2,72.6,85.2,8.7
427.3,46750,15.4,59.3,57.2,15.2
451.7,55958,8.9,68.2,80.1,12.8
508.3,45292,15.7,58.8,69.8,20.1
443.8,33370,23.8,46.3,61.8,18.5
482.0,34010,28.2,35.5,57.2,20.8
381.3,32815,25.4,42.0,49.5,25.4
326.4,29244,33.7,32.4,41.8,32.8
529.5,34604,29.8,44.1,40.5,34.0
463.0,36973,24.5,49.5,53.8,23.7
493.1,36303,28.6,50.7,47.9,24.8
467.9,34008,24.5,51.7,46.3,26.5
550.7,39453,18.1,39.4,61.9,19.7
404.5,32536,27.1,48.8,51.8,26.8
483.7,41141,19.5,53.7,62.4,18.8
486.8,32171,31.7,44.9,44.7,25.5
490.1,36886,28.1,36.8,54.7,23.6
471.7,40667,15.1,39.5,59.5,23.2
480.2,34867,25.9,46.8,51.6,27.9
420.9,39078,20.0,51.7,59.8,20.5
472.9,52082,15.6,56.7,68.9,15.6
405.3,34288,28.8,46.0,50.2,25.3
397.1,31623,28.9,44.0,52.9,25.8
463.6,36137,30.2,44.5,56.9,22.6
482.8,41093,25.5,44.9,53.3,20.9
295.7,33893,22.8,52.6,56.1,26.1
340.7,30264,38.9,19.5,43.4,31.7
415.7,43731,20.7,58.0,54.4,20.8
451.7,32722,30.7,32.9,51.8,27.4
481.7,32042,26.7,46.7,55.2,25.2
463.9,34512,23.2,44.1,60.5,23.7
434.6,40382,22.6,49.9,48.9,25.7
402.7,51887,18.1,53.5,63.9,25.6
425.2,73985,9.8,57.5,79.2,13.8
392.2,58883,12.3,61.0,72.8,17.6
418.3,64916,13.1,63.5,72.3,18.4
469.0,57908,11.6,61.9,76.1,11.1
431.7,40777,14.9,45.4,58.4,16.4
378.7,44324,17.4,58.7,71.2,13.8
468.9,46277,15.7,49.3,56.2,20.9
422.8,47292,15.0,59.5,65.8,18.4
380.7,63490,10.6,70.8,68.6,13.8
507.4,50874,15.6,48.1,67.9,13.9
454.1,45193,16.2,48.9,62.9,17.8
420.4,51440,15.5,60.8,70.0,15.0
394.4,42720,16.7,44.7,51.5,22.3
351.1,42907,14.8,46.9,61.7,19.1
458.6,43489,18.0,56.3,58.0,21.5
431.8,55770,11.5,62.2,78.4,11.6
345.3,45078,15.6,59.3,61.6,16.9
439.7,41304,16.6,38.7,62.0,19.1
447.3,42704,15.7,49.8,68.5,14.0
360.0,50545,10.8,60.5,69.1,14.3
383.5,45578,15.1,54.6,67.4,16.5
533.0,41688,15.9,43.2,56.9,18.7
460.6,44669,17.1,59.9,50.5,22.4
375.5,39551,16.3,48.5,63.1,17.5
402.5,52428,11.5,60.9,68.0,16.2
441.3,46513,15.7,59.9,50.8,21.0
475.2,49061,12.9,57.0,67.8,14.9
395.9,43482,19.9,58.6,80.5,9.0
435.5,37869,18.2,48.1,63.2,18.4
538.6,39918,13.7,50.7,56.4,16.8
376.2,36065,27.1,56.7,76.0,13.5
405.3,46332,16.8,60.5,55.7,18.7
466.9,46214,14.6,58.1,69.8,14.9
349.5,46503,13.9,54.5,74.6,11.7
446.4,38478,23.6,49.7,48.7,20.6
457.5,45533,14.2,54.4,59.4,18.0
385.5,48048,15.7,57.4,60.6,24.4
497.6,36577,18.9,47.8,59.9,18.9
376.2,57644,11.6,70.0,67.5,12.7
471.4,44236,14.5,60.2,65.0,16.5
410.8,49380,11.7,53.1,59.7,19.4
481.0,35955,17.8,45.6,54.7,21.4
467.4,46061,14.2,60.6,68.1,20.6
398.4,30699,35.6,41.5,39.5,39.1
520.2,50225,14.2,46.5,77.6,13.8
486.3,52138,13.1,59.1,70.1,19.2
493.0,49689,12.1,54.5,70.3,22.7
502.6,50750,12.6,55.7,70.5,17.6
448.2,46289,13.2,59.5,69.9,18.8
450.2,47966,22.6,59.6,77.3,13.5
535.2,46870,14.4,54.6,70.2,19.5
467.0,50645,13.9,57.7,63.6,24.4
521.0,45709,13.6,57.7,62.2,24.8
475.8,60556,9.9,62.7,80.2,12.4
464.1,41319,22.9,55.9,69.2,19.1
470.8,55058,17.1,59.0,61.5,22.0
489.0,49567,12.2,56.7,68.1,21.7
485.5,56536,14.7,61.7,73.3,16.0
512.9,55193,10.9,61.0,72.5,17.7
475.1,52526,10.0,61.5,64.6,15.8
461.9,80037,7.9,65.1,79.0,11.7
493.5,38055,24.4,45.0,53.3,24.7
408.2,40010,19.7,46.7,51.5,22.7
488.4,39643,19.4,56.2,66.6,12.9
449.1,46737,19.3,56.2,58.7,20.2
478.8,43880,17.8,54.4,56.1,21.4
434.1,35237,26.2,47.7,44.2,27.9
464.0,42823,24.4,44.5,54.8,23.0
439.6,59858,13.4,63.6,65.2,13.8
477.0,40994,15.3,49.1,60.3,18.2
482.4,52238,16.8,58.8,61.5,17.1
349.7,26309,35.3,28.6,54.8,24.5
500.5,40387,18.8,49.6,58.0,22.6
417.0,66249,9.5,56.9,73.7,13.6
425.6,38564,21.4,46.8,55.6,21.8
475.7,41348,19.0,49.6,53.3,26.3
477.6,60388,13.7,57.7,69.1,15.3
437.6,53027,17.2,56.6,69.3,15.0
434.9,35955,25.3,42.3,48.5,27.6
493.1,51931,13.5,56.5,67.6,14.7
476.7,41818,18.2,51.7,55.5,23.4
411.6,35235,24.8,50.4,45.8,28.3
461.6,30835,26.4,39.9,43.3,27.7
409.5,30678,34.6,43.9,44.9,28.9
384.8,29818,30.4,48.3,52.2,24.8
472.1,51749,14.5,54.1,65.1,18.6
506.7,40339,21.3,46.5,58.4,20.6
429.4,37113,23.9,44.0,46.9,24.5
451.7,35807,25.4,45.5,57.4,22.8
520.4,64533,11.8,59.1,73.5,14.1
425.5,41682,17.2,48.9,69.5,14.9
383.2,39484,17.9,48.9,58.6,20.8
366.5,43193,21.9,46.6,60.5,21.8
485.0,38887,24.5,51.8,58.5,19.3
467.6,37413,27.6,50.0,54.9,21.3
460.3,29430,34.1,38.3,49.2,22.4
534.0,45557,19.7,50.8,59.0,21.3
456.9,37243,23.6,45.0,51.2,25.2
450.6,35276,25.1,50.6,52.6,26.8
511.7,32711,32.6,43.8,46.6,26.3
461.6,53542,14.8,49.8,66.2,17.7
437.0,36436,22.4,46.9,54.3,22.6
471.5,50295,15.0,53.8,66.2,17.0
504.8,41783,21.9,50.2,62.4,19.3
476.0,48058,19.4,56.0,60.6,20.9
465.6,80631,7.9,61.5,80.6,8.7
455.9,46840,15.8,53.9,62.2,20.0
495.4,63964,10.7,63.4,72.3,12.9
487.9,40550,21.7,52.7,60.9,17.6
512.6,51047,12.3,52.3,68.0,15.8
472.0,50395,13.7,52.4,65.2,15.5
341.5,36128,23.9,40.8,54.2,25.7
438.7,42125,18.9,53.7,61.9,19.5
527.2,29477,29.5,38.9,48.8,27.8
466.6,38449,20.6,45.2,50.8,21.9
374.8,25807,36.3,43.9,41.8,30.8
453.5,36012,26.0,48.6,56.6,23.4
437.7,48287,17.3,55.9,62.2,15.8
475.8,34012,26.2,48.2,52.0,24.9
511.1,35555,27.4,47.2,54.3,23.9
476.6,36870,20.9,49.9,59.1,21.8
512.8,27635,39.4,29.3,41.3,27.9
460.0,34017,33.9,46.5,49.3,31.3
453.5494221,46495,12.8,57.6,76.1,14.9
453.5494221,49513,17.9,68.0,79.5,13.0
453.5494221,52272,8.9,66.2,81.5,11.0
453.5494221,53291,12.1,58.7,73.1,17.9
453.5494221,88500,4.8,73.2,87.5,7.4
453.5494221,45179,15.7,52.6,61.7,25.9
453.5494221,51274,11.5,65.6,68.5,21.4
453.5494221,75122,6.2,64.7,80.1,12.2
453.5494221,43674,17.8,53.2,57.6,25.8
453.5494221,48593,10.4,62.0,73.9,14.6
453.5494221,48176,12.9,59.2,70.6,20.6
453.5494221,50162,10.9,57.9,70.1,20.1
453.5494221,68777,7.6,71.4,81.8,12.0
453.5494221,52298,9.6,63.8,77.9,14.1
453.5494221,48163,13.5,61.5,72.1,18.6
453.5494221,52444,11.6,64.5,74.8,14.3
453.5494221,47203,12.5,61.5,70.3,19.6
453.5494221,60869,9.6,63.9,77.2,13.9
453.5494221,48179,10.5,61.1,73.5,18.7
453.5494221,64490,13.0,67.9,75.4,15.2
453.5494221,59900,8.4,64.4,76.7,15.0
453.5494221,48525,14.7,54.2,69.6,18.9
453.5494221,53700,9.8,66.0,80.4,12.8
453.5494221,48908,13.8,56.3,64.6,24.9
453.5494221,57405,11.5,64.9,70.7,19.3
453.5494221,50372,9.9,60.3,73.8,16.2
453.5494221,44113,15.3,54.4,62.3,26.8
453.5494221,48245,10.4,60.8,78.6,14.0
453.5494221,52381,10.5,54.0,71.9,19.8
453.5494221,44727,10.7,59.9,69.4,19.4
453.5494221,61665,8.9,66.9,78.7,14.3
453.5494221,48449,10.2,63.9,78.6,12.2
453.5494221,53552,11.5,69.0,76.7,15.3
453.5494221,60114,7.9,66.7,77.3,14.0
453.5494221,39926,19.6,56.2,47.9,30.4
453.5494221,54433,9.6,62.8,76.8,13.3
453.5494221,52042,12.2,62.5,72.5,17.2
453.5494221,54354,10.0,63.6,75.7,13.4
453.5494221,48434,12.0,58.4,69.7,19.2
453.5494221,50685,11.8,63.6,71.3,18.8
453.5494221,47537,12.1,62.5,73.4,16.0
453.5494221,52219,9.6,61.1,76.2,13.5
453.5494221,61279,10.2,70.4,80.7,13.1
453.5494221,51597,13.4,57.9,70.3,18.8
453.5494221,69430,9.8,69.3,80.4,12.5
453.5494221,51510,11.2,59.3,74.7,16.7
453.5494221,50905,9.3,68.5,75.5,17.6
453.5494221,42157,17.5,53.0,68.4,19.5
453.5494221,47164,12.2,62.8,69.1,19.4
453.5494221,50175,12.7,63.9,72.5,17.9
453.5494221,51343,10.4,60.7,76.8,15.5
453.5494221,55070,16.5,63.9,68.8,20.5
453.5494221,48188,9.2,65.8,72.9,18.6
453.5494221,49934,12.4,61.8,71.6,17.1
453.5494221,54386,11.3,62.1,76.2,15.1
453.5494221,53838,9.2,69.1,80.4,12.5
453.5494221,91688,5.5,73.2,85.5,8.0
453.5494221,76512,7.2,69.6,82.3,11.6
453.5494221,59893,9.2,66.8,76.6,15.8
453.5494221,55832,13.4,68.8,77.9,14.0
453.5494221,57850,10.9,65.2,76.1,17.4
453.5494221,55292,14.2,63.6,84.2,10.3
453.5494221,51032,10.8,63.2,72.0,19.8
453.5494221,43287,17.8,59.6,66.1,18.4
453.5494221,49536,12.2,57.4,75.8,16.6
453.5494221,41909,15.8,54.2,62.5,25.1
453.5494221,48658,10.4,66.1,69.4,16.0
453.5494221,54536,10.3,64.6,79.1,12.7
453.5494221,49365,15.8,66.0,78.2,11.8
453.5494221,76489,6.0,71.2,81.3,12.1
453.5494221,51028,11.2,63.6,74.5,15.3
470.0,32327,32.9,41.4,46.8,29.2
441.3,35180,21.8,50.4,53.7,24.1
425.1,30668,23.2,44.0,46.1,30.3
423.0,32521,23.6,44.8,53.6,27.1
355.2,30665,25.6,44.5,56.3,18.3
476.3,29297,34.0,45.1,42.8,32.4
527.3,33141,25.0,48.1,50.6,25.8
401.5,38219,17.9,43.7,53.6,28.4
339.0,34548,24.2,43.9,50.6,28.8
466.5,34910,22.4,48.9,55.1,25.7
427.7,33939,28.4,47.7,52.9,27.4
460.1,28647,35.0,46.2,42.7,34.6
513.2,35314,26.0,45.4,48.7,27.5
461.3,31835,26.5,43.9,50.5,28.6
428.8,58479,10.1,64.3,72.7,12.5
526.5,36808,26.4,54.1,56.5,22.4
561.4,29090,26.8,37.3,44.8,32.9
519.9,48264,16.8,60.0,69.2,17.9
500.6,51227,14.7,58.9,68.0,19.1
507.4,34271,25.6,38.4,48.8,34.0
487.0,54728,15.5,62.5,70.6,16.7
457.3,27709,33.7,36.5,47.1,34.0
560.5,26048,34.9,37.8,40.3,38.7
505.2,40312,18.0,50.8,57.7,26.7
531.7,34678,24.7,47.0,53.3,27.7
524.8,32835,25.9,42.6,54.3,26.5
528.6,25473,35.0,29.0,41.5,37.1
558.3,27777,33.0,31.7,46.5,33.4
527.4,28574,30.1,38.0,47.0,34.6
492.5,30217,34.4,42.2,49.1,30.9
523.1,35368,27.6,47.4,55.7,25.6
578.6,42892,14.1,49.8,67.4,20.7
538.0,41150,16.9,49.4,60.1,22.1
482.7,43067,15.4,36.0,70.1,16.6
484.1,41216,17.5,55.2,65.2,21.1
547.8,24265,47.0,30.4,42.5,39.1
525.3,42288,16.9,52.4,63.9,22.5
523.5,44358,19.7,56.7,68.2,17.9
554.7,29421,30.2,35.3,44.6,35.9
510.2,39089,21.8,50.7,65.5,20.9
529.6,27484,40.6,23.9,39.2,39.7
548.3,30828,27.1,42.4,51.2,31.5
536.1,43945,17.6,54.4,66.0,20.6
492.1,30460,25.2,50.3,51.8,26.8
511.5,30172,26.2,46.2,55.3,30.3
518.9,41139,20.8,51.1,59.6,22.5
472.0,38916,21.6,45.3,60.5,22.9
551.5,54540,12.7,58.4,68.5,19.8
533.6,38261,19.7,47.5,59.9,24.6
519.6,92097,5.5,60.5,85.1,8.5
514.8,43626,17.4,51.6,66.0,21.4
493.7,23047,45.1,31.8,35.9,41.4
497.1,47023,15.6,56.2,67.0,21.2
579.2,31265,27.5,41.3,48.3,32.1
518.3,32666,27.4,40.6,53.1,30.6
630.4,32783,26.7,44.5,52.9,29.8
523.2,32767,26.0,50.4,60.1,23.8
530.3,37281,23.0,44.1,55.8,32.4
524.4,33789,24.1,44.3,55.3,28.9
540.5,37287,23.4,51.5,61.2,20.5
507.3,61989,10.9,65.3,75.4,13.9
486.6,57447,12.8,60.9,71.6,14.1
563.4,45269,15.0,54.5,61.9,20.8
530.2,67437,8.8,62.6,78.9,12.3
524.1,34633,26.7,51.8,55.7,25.9
453.4,40002,19.3,48.9,52.5,24.4
462.8,44676,15.8,48.8,62.3,18.4
540.3,46708,16.2,51.5,66.7,17.6
457.7,44119,18.9,49.7,60.9,22.5
483.8,48925,18.3,59.9,68.2,17.8
463.0,39983,19.7,57.3,68.7,16.6
480.4,30619,26.2,39.9,50.2,30.3
508.3,43024,17.3,48.9,62.7,20.8
531.3,31086,29.8,44.2,48.5,33.2
570.6,25768,36.2,34.4,39.3,40.2
485.2,57067,11.2,63.3,75.7,13.5
450.0,36852,22.5,40.4,58.0,23.8
484.5,67299,13.7,64.2,71.5,15.4
501.8,34022,25.5,46.1,51.6,24.1
463.7,43918,18.9,50.5,59.6,19.8
405.8,27512,37.3,35.6,35.2,34.2
452.9,42985,22.9,57.2,49.4,23.7
442.3,31577,28.5,45.3,46.2,27.1
470.3,66970,13.0,65.5,70.2,12.1
463.3,33509,26.5,52.7,41.2,26.2
409.8,68067,9.5,58.1,78.8,9.6
483.1,32408,26.1,54.1,45.0,24.8
453.6,60809,12.5,60.7,73.5,13.1
468.9,43111,19.9,48.0,57.5,23.4
408.9,31176,32.5,47.7,46.7,29.3
423.9,42953,16.4,56.9,62.3,18.0
473.3,57491,11.8,53.3,67.7,15.4
407.8,33968,27.7,46.1,48.9,27.2
462.8,50597,20.4,61.3,61.3,17.6
337.1,31103,30.4,41.8,48.3,23.9
501.8,32150,31.7,47.0,48.9,26.8
462.3,54581,14.2,59.6,64.9,16.1
476.1,34906,29.9,45.4,50.5,27.0
538.1,34444,27.1,53.7,40.2,24.9
492.0,61195,11.0,61.1,70.2,13.0
454.2,35351,21.4,46.0,52.9,27.3
444.5,33293,26.6,48.6,52.1,27.5
448.7,37813,19.6,43.3,52.2,26.7
455.4,79069,6.9,57.8,80.4,9.9
409.2,46867,15.8,52.2,57.5,20.9
491.6,34553,20.6,47.0,59.0,23.1
356.3,36482,20.0,41.0,54.0,27.0
388.5,36642,24.9,49.5,49.6,26.4
403.2,31740,26.5,54.9,40.5,24.8
378.7,34201,25.9,52.3,51.6,26.2
488.4,43115,27.3,47.1,50.4,24.0
445.9,37008,29.5,43.4,65.6,18.4
433.0,46018,16.9,53.8,61.1,18.2
457.7,49698,13.0,59.0,62.1,18.3
471.1,31081,28.5,44.8,48.4,26.6
426.9,35078,26.7,43.0,49.2,22.0
480.8,36014,28.2,50.2,55.9,24.1
393.3,40454,23.2,42.9,64.4,19.3
411.4,36865,21.7,47.5,43.9,25.8
469.0,32903,28.8,45.4,48.4,25.6
490.5,66556,11.9,57.9,70.8,14.6
470.4,35055,31.1,49.6,50.0,27.8
508.7,41505,21.3,45.8,60.9,18.9
488.6,30760,38.5,37.1,45.2,25.4
487.4,41574,16.6,47.0,66.5,18.9
440.7,51793,12.0,52.0,71.9,13.2
372.4,31829,29.1,49.4,44.0,25.7
481.0,43442,22.9,53.7,60.2,19.8
397.6,50728,12.6,58.3,69.1,14.9
331.3,34312,29.5,43.2,56.4,16.6
455.8,50154,17.9,55.8,63.8,16.4
510.8,45933,18.8,24.0,80.6,7.4
471.1,34830,21.1,44.2,49.3,26.5
429.9,45567,17.5,48.4,66.2,19.0
406.9,41256,25.2,56.3,74.0,13.6
456.5,51175,13.6,53.4,69.5,15.8
507.2,30675,31.4,40.9,54.7,25.4
442.6,28518,32.1,45.3,59.1,24.7
437.1,58833,14.2,59.0,74.3,12.4
458.4,32977,25.6,42.4,60.1,23.7
460.0,37707,20.2,46.8,64.9,19.7
437.9,36536,22.0,51.9,59.4,20.9
475.8,42943,19.6,52.6,62.4,20.6
444.1,34733,25.3,37.3,52.4,26.7
438.8,43054,22.5,55.4,63.5,20.9
472.8,45082,15.0,54.1,65.8,17.0
555.6,27403,46.9,35.6,48.9,30.2
424.5,31933,25.0,41.7,58.0,24.1
494.1,35585,20.9,50.8,59.7,20.2
438.3,50571,14.3,54.2,69.7,16.9
452.9,69432,9.6,63.7,80.5,9.5
433.9,25413,38.1,40.3,46.5,26.2
465.9,39999,22.5,46.9,59.9,23.6
454.4,36779,21.3,47.8,61.1,23.5
479.9,46892,18.0,53.9,71.8,16.0
495.0,37245,23.5,45.4,62.4,19.9
459.4,41321,18.5,41.8,59.8,20.2
500.5,24035,33.7,32.1,41.2,35.0
454.6,35528,20.1,45.3,58.8,22.8
201.3,68387,9.9,80.1,69.1,6.2
338.2,45808,23.8,51.7,35.2,36.1
475.9,41123,20.5,50.8,65.0,20.2
424.4,67801,9.5,60.2,75.0,10.4
413.3,67260,9.8,66.8,60.4,9.3
390.1,80835,7.9,68.4,75.3,8.7
441.4,62532,11.5,56.3,60.7,14.5
477.3,57776,12.4,61.2,64.7,14.4
416.6,67972,8.3,66.7,58.4,14.6
469.3,73981,10.7,56.4,63.3,15.8
499.3,47160,26.1,53.4,35.8,33.7
501.1,75682,11.5,73.4,64.1,12.4
510.7,34116,21.3,49.8,57.7,24.1
